movieId,RUNTIME (MINUTES),RUNTIME (SECONDS), NUMBER OF CHUNKS,VIDEO SIZE FOR 360p (GB),VIDEO SIZE FOR 480p (GB),VIDEO SIZE FOR 720p (GB),VIDEO SIZE FOR 1080p (GB)
3014,94,5640,1410,1.0575,2.82,5.2875,8.46
3015,113,6780,1695,1.27125,3.39,6.35625,10.17
3016,120,7200,1800,1.35,3.6,6.75,10.8
3017,92,5520,1380,1.035,2.76,5.175,8.28
3018,86,5160,1290,0.9675,2.58,4.8375,7.74
3019,98,5880,1470,1.1025,2.94,5.5125,8.82
3020,113,6780,1695,1.27125,3.39,6.35625,10.17
3021,96,5760,1440,1.08,2.88,5.4,8.64
3022,79,4740,1185,0.88875,2.37,4.44375,7.11
3024,94,5640,1410,1.0575,2.82,5.2875,8.46
3029,99,5940,1485,1.11375,2.97,5.56875,8.91
3030,110,6600,1650,1.2375,3.3,6.1875,9.9
3031,80,4800,1200,0.9,2.4,4.5,7.2
3032,98,5880,1470,1.1025,2.94,5.5125,8.82
3033,96,5760,1440,1.08,2.88,5.4,8.64
3034,83,4980,1245,0.93375,2.49,4.66875,7.47
3036,100,6000,1500,1.125,3,5.625,9
3039,116,6960,1740,1.305,3.48,6.525,10.44
3040,92,5520,1380,1.035,2.76,5.175,8.28
3041,87,5220,1305,0.97875,2.61,4.89375,7.83
3042,96,5760,1440,1.08,2.88,5.4,8.64
3043,84,5040,1260,0.945,2.52,4.725,7.56
3044,107,6420,1605,1.20375,3.21,6.01875,9.63
3045,101,6060,1515,1.13625,3.03,5.68125,9.09
3046,94,5640,1410,1.0575,2.82,5.2875,8.46
3048,98,5880,1470,1.1025,2.94,5.5125,8.82
3051,114,6840,1710,1.2825,3.42,6.4125,10.26
3054,75,4500,1125,0.84375,2.25,4.21875,6.75
3055,116,6960,1740,1.305,3.48,6.525,10.44
3056,92,5520,1380,1.035,2.76,5.175,8.28
3057,101,6060,1515,1.13625,3.03,5.68125,9.09
3060,118,7080,1770,1.3275,3.54,6.6375,10.62
3061,101,6060,1515,1.13625,3.03,5.68125,9.09
3063,88,5280,1320,0.99,2.64,4.95,7.92
3064,93,5580,1395,1.04625,2.79,5.23125,8.37
3067,88,5280,1320,0.99,2.64,4.95,7.92
3070,103,6180,1545,1.15875,3.09,5.79375,9.27
3071,103,6180,1545,1.15875,3.09,5.79375,9.27
3072,102,6120,1530,1.1475,3.06,5.7375,9.18
3073,117,7020,1755,1.31625,3.51,6.58125,10.53
3074,108,6480,1620,1.215,3.24,6.075,9.72
3075,105,6300,1575,1.18125,3.15,5.90625,9.45
3079,112,6720,1680,1.26,3.36,6.3,10.08
3081,105,6300,1575,1.18125,3.15,5.90625,9.45
3083,101,6060,1515,1.13625,3.03,5.68125,9.09
3086,73,4380,1095,0.82125,2.19,4.10625,6.57
3087,101,6060,1515,1.13625,3.03,5.68125,9.09
3088,104,6240,1560,1.17,3.12,5.85,9.36
3089,89,5340,1335,1.00125,2.67,5.00625,8.01
3093,120,7200,1800,1.35,3.6,6.75,10.8
3096,92,5520,1380,1.035,2.76,5.175,8.28
3097,99,5940,1485,1.11375,2.97,5.56875,8.91
3099,109,6540,1635,1.22625,3.27,6.13125,9.81
3101,119,7140,1785,1.33875,3.57,6.69375,10.71
3102,108,6480,1620,1.215,3.24,6.075,9.72
3103,104,6240,1560,1.17,3.12,5.85,9.36
3105,120,7200,1800,1.35,3.6,6.75,10.8
3111,111,6660,1665,1.24875,3.33,6.24375,9.99
3112,96,5760,1440,1.08,2.88,5.4,8.64
3114,92,5520,1380,1.035,2.76,5.175,8.28
3115,112,6720,1680,1.26,3.36,6.3,10.08
3120,112,6720,1680,1.26,3.36,6.3,10.08
3125,102,6120,1530,1.1475,3.06,5.7375,9.18
3127,115,6900,1725,1.29375,3.45,6.46875,10.35
3129,95,5700,1425,1.06875,2.85,5.34375,8.55
3132,85,5100,1275,0.95625,2.55,4.78125,7.65
3134,114,6840,1710,1.2825,3.42,6.4125,10.26
3135,115,6900,1725,1.29375,3.45,6.46875,10.35
3138,98,5880,1470,1.1025,2.94,5.5125,8.82
3142,98,5880,1470,1.1025,2.94,5.5125,8.82
3143,103,6180,1545,1.15875,3.09,5.79375,9.27
3146,88,5280,1320,0.99,2.64,4.95,7.92
3150,98,5880,1470,1.1025,2.94,5.5125,8.82
3152,119,7140,1785,1.33875,3.57,6.69375,10.71
3153,88,5280,1320,0.99,2.64,4.95,7.92
3157,84,5040,1260,0.945,2.52,4.725,7.56
3159,74,4440,1110,0.8325,2.22,4.1625,6.66
3161,104,6240,1560,1.17,3.12,5.85,9.36
3162,106,6360,1590,1.1925,3.18,5.9625,9.54
3165,92,5520,1380,1.035,2.76,5.175,8.28
3167,98,5880,1470,1.1025,2.94,5.5125,8.82
3168,95,5700,1425,1.06875,2.85,5.34375,8.55
3171,115,6900,1725,1.29375,3.45,6.46875,10.35
3174,118,7080,1770,1.3275,3.54,6.6375,10.62
3175,101,6060,1515,1.13625,3.03,5.68125,9.09
3177,98,5880,1470,1.1025,2.94,5.5125,8.82
3182,91,5460,1365,1.02375,2.73,5.11875,8.19
3183,119,7140,1785,1.33875,3.57,6.69375,10.71
3189,95,5700,1425,1.06875,2.85,5.34375,8.55
3190,91,5460,1365,1.02375,2.73,5.11875,8.19
3192,95,5700,1425,1.06875,2.85,5.34375,8.55
3194,118,7080,1770,1.3275,3.54,6.6375,10.62
3196,120,7200,1800,1.35,3.6,6.75,10.8
3197,97,5820,1455,1.09125,2.91,5.45625,8.73
3200,105,6300,1575,1.18125,3.15,5.90625,9.45
3201,98,5880,1470,1.1025,2.94,5.5125,8.82
3203,96,5760,1440,1.08,2.88,5.4,8.64
3208,84,5040,1260,0.945,2.52,4.725,7.56
3210,90,5400,1350,1.0125,2.7,5.0625,8.1
3211,120,7200,1800,1.35,3.6,6.75,10.8
3213,76,4560,1140,0.855,2.28,4.275,6.84
3214,113,6780,1695,1.27125,3.39,6.35625,10.17
3217,111,6660,1665,1.24875,3.33,6.24375,9.99
3219,102,6120,1530,1.1475,3.06,5.7375,9.18
3221,103,6180,1545,1.15875,3.09,5.79375,9.27
3223,115,6900,1725,1.29375,3.45,6.46875,10.35
3225,91,5460,1365,1.02375,2.73,5.11875,8.19
3235,99,5940,1485,1.11375,2.97,5.56875,8.91
3238,109,6540,1635,1.22625,3.27,6.13125,9.81
3240,87,5220,1305,0.97875,2.61,4.89375,7.83
3241,93,5580,1395,1.04625,2.79,5.23125,8.37
3243,88,5280,1320,0.99,2.64,4.95,7.92
3244,111,6660,1665,1.24875,3.33,6.24375,9.99
3247,100,6000,1500,1.125,3,5.625,9
3248,107,6420,1605,1.20375,3.21,6.01875,9.63
3249,110,6600,1650,1.2375,3.3,6.1875,9.9
3251,98,5880,1470,1.1025,2.94,5.5125,8.82
3253,95,5700,1425,1.06875,2.85,5.34375,8.55
3254,95,5700,1425,1.06875,2.85,5.34375,8.55
3256,117,7020,1755,1.31625,3.51,6.58125,10.53
3258,104,6240,1560,1.17,3.12,5.85,9.36
3261,99,5940,1485,1.11375,2.97,5.56875,8.91
3263,115,6900,1725,1.29375,3.45,6.46875,10.35
3264,86,5160,1290,0.9675,2.58,4.8375,7.74
3266,96,5760,1440,1.08,2.88,5.4,8.64
3267,81,4860,1215,0.91125,2.43,4.55625,7.29
3268,87,5220,1305,0.97875,2.61,4.89375,7.83
3269,102,6120,1530,1.1475,3.06,5.7375,9.18
3270,101,6060,1515,1.13625,3.03,5.68125,9.09
3271,110,6600,1650,1.2375,3.3,6.1875,9.9
3272,91,5460,1365,1.02375,2.73,5.11875,8.19
3273,116,6960,1740,1.305,3.48,6.525,10.44
3274,107,6420,1605,1.20375,3.21,6.01875,9.63
3275,108,6480,1620,1.215,3.24,6.075,9.72
3276,101,6060,1515,1.13625,3.03,5.68125,9.09
3280,84,5040,1260,0.945,2.52,4.725,7.56
3281,89,5340,1335,1.00125,2.67,5.00625,8.01
3283,115,6900,1725,1.29375,3.45,6.46875,10.35
3284,98,5880,1470,1.1025,2.94,5.5125,8.82
3285,119,7140,1785,1.33875,3.57,6.69375,10.71
3286,89,5340,1335,1.00125,2.67,5.00625,8.01
3287,77,4620,1155,0.86625,2.31,4.33125,6.93
3289,106,6360,1590,1.1925,3.18,5.9625,9.54
3294,91,5460,1365,1.02375,2.73,5.11875,8.19
3295,90,5400,1350,1.0125,2.7,5.0625,8.1
3296,105,6300,1575,1.18125,3.15,5.90625,9.45
3298,118,7080,1770,1.3275,3.54,6.6375,10.62
3299,94,5640,1410,1.0575,2.82,5.2875,8.46
3300,108,6480,1620,1.215,3.24,6.075,9.72
3301,98,5880,1470,1.1025,2.94,5.5125,8.82
3302,107,6420,1605,1.20375,3.21,6.01875,9.63
3303,75,4500,1125,0.84375,2.25,4.21875,6.75
3306,72,4320,1080,0.81,2.16,4.05,6.48
3307,87,5220,1305,0.97875,2.61,4.89375,7.83
3308,100,6000,1500,1.125,3,5.625,9
3310,53,3180,795,0.59625,1.59,2.98125,4.77
3313,84,5040,1260,0.945,2.52,4.725,7.56
3315,97,5820,1455,1.09125,2.91,5.45625,8.73
3317,111,6660,1665,1.24875,3.33,6.24375,9.99
3323,96,5760,1440,1.08,2.88,5.4,8.64
3324,96,5760,1440,1.08,2.88,5.4,8.64
3325,108,6480,1620,1.215,3.24,6.075,9.72
3326,105,6300,1575,1.18125,3.15,5.90625,9.45
3327,102,6120,1530,1.1475,3.06,5.7375,9.18
3328,116,6960,1740,1.305,3.48,6.525,10.44
3329,105,6300,1575,1.18125,3.15,5.90625,9.45
3331,97,5820,1455,1.09125,2.91,5.45625,8.73
3334,100,6000,1500,1.125,3,5.625,9
3338,80,4800,1200,0.9,2.4,4.5,7.2
3341,103,6180,1545,1.15875,3.09,5.79375,9.27
3342,120,7200,1800,1.35,3.6,6.75,10.8
3344,67,4020,1005,0.75375,2.01,3.76875,6.03
3345,75,4500,1125,0.84375,2.25,4.21875,6.75
3347,105,6300,1575,1.18125,3.15,5.90625,9.45
3353,93,5580,1395,1.04625,2.79,5.23125,8.37
3354,114,6840,1710,1.2825,3.42,6.4125,10.26
3358,112,6720,1680,1.26,3.36,6.3,10.08
3359,100,6000,1500,1.125,3,5.625,9
3360,114,6840,1710,1.2825,3.42,6.4125,10.26
3361,108,6480,1620,1.215,3.24,6.075,9.72
3363,110,6600,1650,1.2375,3.3,6.1875,9.9
3364,112,6720,1680,1.26,3.36,6.3,10.08
3365,119,7140,1785,1.33875,3.57,6.69375,10.71
3372,117,7020,1755,1.31625,3.51,6.58125,10.53
3374,112,6720,1680,1.26,3.36,6.3,10.08
3378,113,6780,1695,1.27125,3.39,6.35625,10.17
3384,104,6240,1560,1.17,3.12,5.85,9.36
3385,107,6420,1605,1.20375,3.21,6.01875,9.63
3387,94,5640,1410,1.0575,2.82,5.2875,8.46
3388,110,6600,1650,1.2375,3.3,6.1875,9.9
3389,102,6120,1530,1.1475,3.06,5.7375,9.18
3390,97,5820,1455,1.09125,2.91,5.45625,8.73
3391,92,5520,1380,1.035,2.76,5.175,8.28
3392,99,5940,1485,1.11375,2.97,5.56875,8.91
3393,105,6300,1575,1.18125,3.15,5.90625,9.45
3394,95,5700,1425,1.06875,2.85,5.34375,8.55
3395,83,4980,1245,0.93375,2.49,4.66875,7.47
3396,97,5820,1455,1.09125,2.91,5.45625,8.73
3397,95,5700,1425,1.06875,2.85,5.34375,8.55
3398,94,5640,1410,1.0575,2.82,5.2875,8.46
3400,72,4320,1080,0.81,2.16,4.05,6.48
3401,95,5700,1425,1.06875,2.85,5.34375,8.55
3402,97,5820,1455,1.09125,2.91,5.45625,8.73
3403,115,6900,1725,1.29375,3.45,6.46875,10.35
3404,98,5880,1470,1.1025,2.94,5.5125,8.82
3406,117,7020,1755,1.31625,3.51,6.58125,10.53
3409,98,5880,1470,1.1025,2.94,5.5125,8.82
3410,101,6060,1515,1.13625,3.03,5.68125,9.09
3412,94,5640,1410,1.0575,2.82,5.2875,8.46
3414,102,6120,1530,1.1475,3.06,5.7375,9.18
3415,107,6420,1605,1.20375,3.21,6.01875,9.63
3417,105,6300,1575,1.18125,3.15,5.90625,9.45
3420,119,7140,1785,1.33875,3.57,6.69375,10.71
3421,109,6540,1635,1.22625,3.27,6.13125,9.81
3422,84,5040,1260,0.945,2.52,4.725,7.56
3424,120,7200,1800,1.35,3.6,6.75,10.8
3430,93,5580,1395,1.04625,2.79,5.23125,8.37
3431,88,5280,1320,0.99,2.64,4.95,7.92
3432,92,5520,1380,1.035,2.76,5.175,8.28
3433,99,5940,1485,1.11375,2.97,5.56875,8.91
3434,95,5700,1425,1.06875,2.85,5.34375,8.55
3435,108,6480,1620,1.215,3.24,6.075,9.72
3436,111,6660,1665,1.24875,3.33,6.24375,9.99
3438,93,5580,1395,1.04625,2.79,5.23125,8.37
3439,88,5280,1320,0.99,2.64,4.95,7.92
3440,96,5760,1440,1.08,2.88,5.4,8.64
3441,114,6840,1710,1.2825,3.42,6.4125,10.26
3442,109,6540,1635,1.22625,3.27,6.13125,9.81
3444,92,5520,1380,1.035,2.76,5.175,8.28
3445,104,6240,1560,1.17,3.12,5.85,9.36
3449,104,6240,1560,1.17,3.12,5.85,9.36
3450,103,6180,1545,1.15875,3.09,5.79375,9.27
3451,108,6480,1620,1.215,3.24,6.075,9.72
3452,115,6900,1725,1.29375,3.45,6.46875,10.35
3453,96,5760,1440,1.08,2.88,5.4,8.64
3454,94,5640,1410,1.0575,2.82,5.2875,8.46
3455,105,6300,1575,1.18125,3.15,5.90625,9.45
3456,90,5400,1350,1.0125,2.7,5.0625,8.1
3459,84,5040,1260,0.945,2.52,4.725,7.56
3461,92,5520,1380,1.035,2.76,5.175,8.28
3462,87,5220,1305,0.97875,2.61,4.89375,7.83
3466,104,6240,1560,1.17,3.12,5.85,9.36
3467,112,6720,1680,1.26,3.36,6.3,10.08
3473,116,6960,1740,1.305,3.48,6.525,10.44
3474,91,5460,1365,1.02375,2.73,5.11875,8.19
3476,113,6780,1695,1.27125,3.39,6.35625,10.17
3477,90,5400,1350,1.0125,2.7,5.0625,8.1
3478,108,6480,1620,1.215,3.24,6.075,9.72
3480,108,6480,1620,1.215,3.24,6.075,9.72
3481,113,6780,1695,1.27125,3.39,6.35625,10.17
3483,89,5340,1335,1.00125,2.67,5.00625,8.01
3484,106,6360,1590,1.1925,3.18,5.9625,9.54
3492,68,4080,1020,0.765,2.04,3.825,6.12
3497,98,5880,1470,1.1025,2.94,5.5125,8.82
3499,107,6420,1605,1.20375,3.21,6.01875,9.63
3500,119,7140,1785,1.33875,3.57,6.69375,10.71
3501,107,6420,1605,1.20375,3.21,6.01875,9.63
3502,114,6840,1710,1.2825,3.42,6.4125,10.26
3505,114,6840,1710,1.2825,3.42,6.4125,10.26
3506,119,7140,1785,1.33875,3.57,6.69375,10.71
3507,106,6360,1590,1.1925,3.18,5.9625,9.54
3510,118,7080,1770,1.3275,3.54,6.6375,10.62
3511,107,6420,1605,1.20375,3.21,6.01875,9.63
3512,115,6900,1725,1.29375,3.45,6.46875,10.35
3514,104,6240,1560,1.17,3.12,5.85,9.36
3515,104,6240,1560,1.17,3.12,5.85,9.36
3516,106,6360,1590,1.1925,3.18,5.9625,9.54
3519,118,7080,1770,1.3275,3.54,6.6375,10.62
3521,106,6360,1590,1.1925,3.18,5.9625,9.54
3524,97,5820,1455,1.09125,2.91,5.45625,8.73
3525,105,6300,1575,1.18125,3.15,5.90625,9.45
3527,107,6420,1605,1.20375,3.21,6.01875,9.63
3531,87,5220,1305,0.97875,2.61,4.89375,7.83
3534,103,6180,1545,1.15875,3.09,5.79375,9.27
3535,102,6120,1530,1.1475,3.06,5.7375,9.18
3537,89,5340,1335,1.00125,2.67,5.00625,8.01
3538,97,5820,1455,1.09125,2.91,5.45625,8.73
3539,108,6480,1620,1.215,3.24,6.075,9.72
3543,110,6600,1650,1.2375,3.3,6.1875,9.9
3544,87,5220,1305,0.97875,2.61,4.89375,7.83
3550,97,5820,1455,1.09125,2.91,5.45625,8.73
3552,98,5880,1470,1.1025,2.94,5.5125,8.82
3553,90,5400,1350,1.0125,2.7,5.0625,8.1
3555,116,6960,1740,1.305,3.48,6.525,10.44
3556,97,5820,1455,1.09125,2.91,5.45625,8.73
3563,102,6120,1530,1.1475,3.06,5.7375,9.18
3564,90,5400,1350,1.0125,2.7,5.0625,8.1
3565,120,7200,1800,1.35,3.6,6.75,10.8
3566,90,5400,1350,1.0125,2.7,5.0625,8.1
3567,95,5700,1425,1.06875,2.85,5.34375,8.55
3568,90,5400,1350,1.0125,2.7,5.0625,8.1
3569,117,7020,1755,1.31625,3.51,6.58125,10.53
3571,97,5820,1455,1.09125,2.91,5.45625,8.73
3572,83,4980,1245,0.93375,2.49,4.66875,7.47
3573,83,4980,1245,0.93375,2.49,4.66875,7.47
3574,85,5100,1275,0.95625,2.55,4.78125,7.65
3576,96,5760,1440,1.08,2.88,5.4,8.64
3577,104,6240,1560,1.17,3.12,5.85,9.36
3580,115,6900,1725,1.29375,3.45,6.46875,10.35
3581,99,5940,1485,1.11375,2.97,5.56875,8.91
3584,100,6000,1500,1.125,3,5.625,9
3586,117,7020,1755,1.31625,3.51,6.58125,10.53
3587,107,6420,1605,1.20375,3.21,6.01875,9.63
3590,86,5160,1290,0.9675,2.58,4.8375,7.74
3591,91,5460,1365,1.02375,2.73,5.11875,8.19
3592,75,4500,1125,0.84375,2.25,4.21875,6.75
3593,118,7080,1770,1.3275,3.54,6.6375,10.62
3594,115,6900,1725,1.29375,3.45,6.46875,10.35
3596,81,4860,1215,0.91125,2.43,4.55625,7.29
3597,82,4920,1230,0.9225,2.46,4.6125,7.38
3598,112,6720,1680,1.26,3.36,6.3,10.08
3606,98,5880,1470,1.1025,2.94,5.5125,8.82
3608,91,5460,1365,1.02375,2.73,5.11875,8.19
3609,72,4320,1080,0.81,2.16,4.05,6.48
3614,96,5760,1440,1.08,2.88,5.4,8.64
3615,82,4920,1230,0.9225,2.46,4.6125,7.38
3616,98,5880,1470,1.1025,2.94,5.5125,8.82
3617,93,5580,1395,1.04625,2.79,5.23125,8.37
3618,94,5640,1410,1.0575,2.82,5.2875,8.46
3619,91,5460,1365,1.02375,2.73,5.11875,8.19
3622,94,5640,1410,1.0575,2.82,5.2875,8.46
3624,110,6600,1650,1.2375,3.3,6.1875,9.9
3625,85,5100,1275,0.95625,2.55,4.78125,7.65
3626,118,7080,1770,1.3275,3.54,6.6375,10.62
3627,78,4680,1170,0.8775,2.34,4.3875,7.02
3628,102,6120,1530,1.1475,3.06,5.7375,9.18
3629,95,5700,1425,1.06875,2.85,5.34375,8.55
3634,118,7080,1770,1.3275,3.54,6.6375,10.62
3637,105,6300,1575,1.18125,3.15,5.90625,9.45
3640,110,6600,1650,1.2375,3.3,6.1875,9.9
3641,78,4680,1170,0.8775,2.34,4.3875,7.02
3643,100,6000,1500,1.125,3,5.625,9
3646,98,5880,1470,1.1025,2.94,5.5125,8.82
3648,85,5100,1275,0.95625,2.55,4.78125,7.65
3649,117,7020,1755,1.31625,3.51,6.58125,10.53
3652,93,5580,1395,1.04625,2.79,5.23125,8.37
3653,91,5460,1365,1.02375,2.73,5.11875,8.19
3658,97,5820,1455,1.09125,2.91,5.45625,8.73
3660,85,5100,1275,0.95625,2.55,4.78125,7.65
3661,88,5280,1320,0.99,2.64,4.95,7.92
3662,86,5160,1290,0.9675,2.58,4.8375,7.74
3663,79,4740,1185,0.88875,2.37,4.44375,7.11
3664,82,4920,1230,0.9225,2.46,4.6125,7.38
3667,96,5760,1440,1.08,2.88,5.4,8.64
3669,87,5220,1305,0.97875,2.61,4.89375,7.83
3671,93,5580,1395,1.04625,2.79,5.23125,8.37
3672,86,5160,1290,0.9675,2.58,4.8375,7.74
3673,88,5280,1320,0.99,2.64,4.95,7.92
3674,85,5100,1275,0.95625,2.55,4.78125,7.65
3675,120,7200,1800,1.35,3.6,6.75,10.8
3676,89,5340,1335,1.00125,2.67,5.00625,8.01
3677,98,5880,1470,1.1025,2.94,5.5125,8.82
3678,119,7140,1785,1.33875,3.57,6.69375,10.71
3679,100,6000,1500,1.125,3,5.625,9
3680,93,5580,1395,1.04625,2.79,5.23125,8.37
3683,97,5820,1455,1.09125,2.91,5.45625,8.73
3684,114,6840,1710,1.2825,3.42,6.4125,10.26
3686,115,6900,1725,1.29375,3.45,6.46875,10.35
3687,83,4980,1245,0.93375,2.49,4.66875,7.47
3688,94,5640,1410,1.0575,2.82,5.2875,8.46
3689,98,5880,1470,1.1025,2.94,5.5125,8.82
3690,92,5520,1380,1.035,2.76,5.175,8.28
3691,89,5340,1335,1.00125,2.67,5.00625,8.01
3692,85,5100,1275,0.95625,2.55,4.78125,7.65
3693,82,4920,1230,0.9225,2.46,4.6125,7.38
3694,96,5760,1440,1.08,2.88,5.4,8.64
3695,102,6120,1530,1.1475,3.06,5.7375,9.18
3696,88,5280,1320,0.99,2.64,4.95,7.92
3697,108,6480,1620,1.215,3.24,6.075,9.72
3698,101,6060,1515,1.13625,3.03,5.68125,9.09
3699,115,6900,1725,1.29375,3.45,6.46875,10.35
3700,108,6480,1620,1.215,3.24,6.075,9.72
3701,91,5460,1365,1.02375,2.73,5.11875,8.19
3702,91,5460,1365,1.02375,2.73,5.11875,8.19
3703,96,5760,1440,1.08,2.88,5.4,8.64
3704,107,6420,1605,1.20375,3.21,6.01875,9.63
3705,110,6600,1650,1.2375,3.3,6.1875,9.9
3706,113,6780,1695,1.27125,3.39,6.35625,10.17
3707,117,7020,1755,1.31625,3.51,6.58125,10.53
3708,114,6840,1710,1.2825,3.42,6.4125,10.26
3709,91,5460,1365,1.02375,2.73,5.11875,8.19
3710,96,5760,1440,1.08,2.88,5.4,8.64
3711,117,7020,1755,1.31625,3.51,6.58125,10.53
3712,97,5820,1455,1.09125,2.91,5.45625,8.73
3713,97,5820,1455,1.09125,2.91,5.45625,8.73
3714,108,6480,1620,1.215,3.24,6.075,9.72
3715,103,6180,1545,1.15875,3.09,5.79375,9.27
3716,104,6240,1560,1.17,3.12,5.85,9.36
3717,118,7080,1770,1.3275,3.54,6.6375,10.62
3719,93,5580,1395,1.04625,2.79,5.23125,8.37
3725,96,5760,1440,1.08,2.88,5.4,8.64
3726,91,5460,1365,1.02375,2.73,5.11875,8.19
3727,95,5700,1425,1.06875,2.85,5.34375,8.55
3728,105,6300,1575,1.18125,3.15,5.90625,9.45
3729,100,6000,1500,1.125,3,5.625,9
3730,113,6780,1695,1.27125,3.39,6.35625,10.17
3731,105,6300,1575,1.18125,3.15,5.90625,9.45
3732,118,7080,1770,1.3275,3.54,6.6375,10.62
3733,113,6780,1695,1.27125,3.39,6.35625,10.17
3736,111,6660,1665,1.24875,3.33,6.24375,9.99
3737,107,6420,1605,1.20375,3.21,6.01875,9.63
3738,110,6600,1650,1.2375,3.3,6.1875,9.9
3739,83,4980,1245,0.93375,2.49,4.66875,7.47
3740,99,5940,1485,1.11375,2.97,5.56875,8.91
3741,94,5640,1410,1.0575,2.82,5.2875,8.46
3742,75,4500,1125,0.84375,2.25,4.21875,6.75
3743,94,5640,1410,1.0575,2.82,5.2875,8.46
3744,99,5940,1485,1.11375,2.97,5.56875,8.91
3745,94,5640,1410,1.0575,2.82,5.2875,8.46
3746,96,5760,1440,1.08,2.88,5.4,8.64
3747,107,6420,1605,1.20375,3.21,6.01875,9.63
3751,84,5040,1260,0.945,2.52,4.725,7.56
3752,116,6960,1740,1.305,3.48,6.525,10.44
3754,88,5280,1320,0.99,2.64,4.95,7.92
3758,103,6180,1545,1.15875,3.09,5.79375,9.27
3760,83,4980,1245,0.93375,2.49,4.66875,7.47
3763,109,6540,1635,1.22625,3.27,6.13125,9.81
3764,108,6480,1620,1.215,3.24,6.075,9.72
3766,101,6060,1515,1.13625,3.03,5.68125,9.09
3767,100,6000,1500,1.125,3,5.625,9
3768,101,6060,1515,1.13625,3.03,5.68125,9.09
3769,115,6900,1725,1.29375,3.45,6.46875,10.35
3770,99,5940,1485,1.11375,2.97,5.56875,8.91
3771,105,6300,1575,1.18125,3.15,5.90625,9.45
3773,100,6000,1500,1.125,3,5.625,9
3774,94,5640,1410,1.0575,2.82,5.2875,8.46
3783,94,5640,1410,1.0575,2.82,5.2875,8.46
3784,104,6240,1560,1.17,3.12,5.85,9.36
3785,88,5280,1320,0.99,2.64,4.95,7.92
3786,85,5100,1275,0.95625,2.55,4.78125,7.65
3787,92,5520,1380,1.035,2.76,5.175,8.28
3788,111,6660,1665,1.24875,3.33,6.24375,9.99
3789,116,6960,1740,1.305,3.48,6.525,10.44
3790,86,5160,1290,0.9675,2.58,4.8375,7.74
3791,107,6420,1605,1.20375,3.21,6.01875,9.63
3793,104,6240,1560,1.17,3.12,5.85,9.36
3794,96,5760,1440,1.08,2.88,5.4,8.64
3795,106,6360,1590,1.1925,3.18,5.9625,9.54
3797,105,6300,1575,1.18125,3.15,5.90625,9.45
3799,84,5040,1260,0.945,2.52,4.725,7.56
3802,110,6600,1650,1.2375,3.3,6.1875,9.9
3807,113,6780,1695,1.27125,3.39,6.35625,10.17
3808,100,6000,1500,1.125,3,5.625,9
3809,100,6000,1500,1.125,3,5.625,9
3810,101,6060,1515,1.13625,3.03,5.68125,9.09
3811,107,6420,1605,1.20375,3.21,6.01875,9.63
3812,88,5280,1320,0.99,2.64,4.95,7.92
3813,93,5580,1395,1.04625,2.79,5.23125,8.37
3814,85,5100,1275,0.95625,2.55,4.78125,7.65
3816,112,6720,1680,1.26,3.36,6.3,10.08
3819,115,6900,1725,1.29375,3.45,6.46875,10.35
3821,106,6360,1590,1.1925,3.18,5.9625,9.54
3822,90,5400,1350,1.0125,2.7,5.0625,8.1
3823,108,6480,1620,1.215,3.24,6.075,9.72
3824,103,6180,1545,1.15875,3.09,5.79375,9.27
3825,100,6000,1500,1.125,3,5.625,9
3826,112,6720,1680,1.26,3.36,6.3,10.08
3830,95,5700,1425,1.06875,2.85,5.34375,8.55
3831,93,5580,1395,1.04625,2.79,5.23125,8.37
3832,95,5700,1425,1.06875,2.85,5.34375,8.55
3833,82,4920,1230,0.9225,2.46,4.6125,7.38
3834,116,6960,1740,1.305,3.48,6.525,10.44
3835,89,5340,1335,1.00125,2.67,5.00625,8.01
3837,97,5820,1455,1.09125,2.91,5.45625,8.73
3838,91,5460,1365,1.02375,2.73,5.11875,8.19
3839,90,5400,1350,1.0125,2.7,5.0625,8.1
3840,86,5160,1290,0.9675,2.58,4.8375,7.74
3841,112,6720,1680,1.26,3.36,6.3,10.08
3843,85,5100,1275,0.95625,2.55,4.78125,7.65
3844,119,7140,1785,1.33875,3.57,6.69375,10.71
3845,95,5700,1425,1.06875,2.85,5.34375,8.55
3846,95,5700,1425,1.06875,2.85,5.34375,8.55
3847,96,5760,1440,1.08,2.88,5.4,8.64
3849,83,4980,1245,0.93375,2.49,4.66875,7.47
3851,96,5760,1440,1.08,2.88,5.4,8.64
3852,87,5220,1305,0.97875,2.61,4.89375,7.83
3855,80,4800,1200,0.9,2.4,4.5,7.2
3857,107,6420,1605,1.20375,3.21,6.01875,9.63
3858,87,5220,1305,0.97875,2.61,4.89375,7.83
3859,79,4740,1185,0.88875,2.37,4.44375,7.11
3861,118,7080,1770,1.3275,3.54,6.6375,10.62
3862,105,6300,1575,1.18125,3.15,5.90625,9.45
3863,107,6420,1605,1.20375,3.21,6.01875,9.63
3864,107,6420,1605,1.20375,3.21,6.01875,9.63
3865,115,6900,1725,1.29375,3.45,6.46875,10.35
3868,86,5160,1290,0.9675,2.58,4.8375,7.74
3869,85,5100,1275,0.95625,2.55,4.78125,7.65
3870,90,5400,1350,1.0125,2.7,5.0625,8.1
3871,118,7080,1770,1.3275,3.54,6.6375,10.62
